"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","GeneName","significance","negLog10FDR"
0.229249999999999,-3.65531666666667,0.204181798961667,0.846540580607547,0.900618700551986,-7.96987187125829,"MED14OS","MED14 opposite strand","Not significant",0.0454590395380681
0.0202499999999999,4.3821,0.204095011147071,0.846604728080645,0.900618700551986,-7.9698930518556,"LYSET","lysosomal enzyme trafficking factor","Not significant",0.0454590395380681
0.0543250000000004,1.46361666666667,0.203563159196083,0.846997865469701,0.900618700551986,-7.97002265719995,"HOTAIRM1","HOXA transcript antisense RNA, myeloid-specific 1","Not significant",0.0454590395380681
-0.185825,-3.35203333333333,-0.203538879363473,0.847015813993199,0.900618700551986,-7.97002856594283,"TBC1D28","TBC1 domain family member 28","Not significant",0.0454590395380681
0.100699999999999,-2.19836666666667,0.203509705490882,0.847037380507086,0.900618700551986,-7.97003566478351,"LOC107987192","uncharacterized LOC107987192","Not significant",0.0454590395380681
0.27835,-3.32563333333333,0.203437512838506,0.847090748912515,0.900618700551986,-7.97005322702817,"TNNI1","troponin I1, slow skeletal type","Not significant",0.0454590395380681
-0.0132499999999993,5.01621666666667,-0.203167444069629,0.847290405518849,0.900618700551986,-7.97011887210943,"LDLRAP1","low density lipoprotein receptor adaptor protein 1","Not significant",0.0454590395380681
0.090225,-1.64505,0.203155468842674,0.847299258875769,0.900618700551986,-7.97012178091936,"FALEC","focally amplified long non-coding RNA in epithelial cancer","Not significant",0.0454590395380681
0.257499999999999,-3.51568333333333,0.20307408844353,0.847359424574488,0.900618700551986,-7.97014154393922,"LOC101927588","uncharacterized LOC101927588","Not significant",0.0454590395380681
0.299074999999999,-3.72481666666667,0.202753811011566,0.847596221837914,0.900618700551986,-7.97021924688633,"LOC107984789","uncharacterized LOC107984789","Not significant",0.0454590395380681
-0.250075000000001,-2.94201666666667,-0.202690441558036,0.847643076254033,0.900618700551986,-7.97023460674841,"RAMACL","RNA guanine-7 methyltransferase activating subunit like","Not significant",0.0454590395380681
0.458124999999999,-2.91663333333333,0.202656159075961,0.847668424503397,0.900618700551986,-7.97024291437115,"PPIAL4C","peptidylprolyl isomerase A like 4C","Not significant",0.0454590395380681
-0.0471500000000001,0.572766666666667,-0.202601479464341,0.847708854696949,0.900618700551986,-7.9702561619409,"AGBL3","AGBL carboxypeptidase 3","Not significant",0.0454590395380681
0.0414999999999996,-2.07768333333333,0.202459289931468,0.847813992377731,0.900618700551986,-7.97029059463124,"LOC124904075","uncharacterized LOC124904075","Not significant",0.0454590395380681
0.0811249999999994,-1.72696666666667,0.202449271595024,0.847821400265421,0.900618700551986,-7.9702930197805,"LOC105377567","uncharacterized LOC105377567","Not significant",0.0454590395380681
-0.147550000000001,-3.75816666666667,-0.202216931411115,0.847993205287577,0.900618700551986,-7.9703492295162,"LOC124903067","pregnancy zone protein-like","Not significant",0.0454590395380681
-0.21055,-4.46216666666667,-0.20219979863776,0.848005874578635,0.900618700551986,-7.9703533719118,"RHOXF2B","Rhox homeobox family member 2B","Not significant",0.0454590395380681
0.211325,-2.17671666666667,0.202063699506215,0.848106518615915,0.900618700551986,-7.9703862659687,"PCSK2","proprotein convertase subtilisin/kexin type 2","Not significant",0.0454590395380681
-0.109725000000001,-1.7897,-0.201994811617268,0.848157461829795,0.900618700551986,-7.97040290731245,"LOC124902961","uncharacterized LOC124902961","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC100505498","uncharacterized LOC100505498","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC101927108","uncharacterized LOC101927108","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LINC00463","long intergenic non-protein coding RNA 463","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC105370290","uncharacterized LOC105370290","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LINC02331","long intergenic non-protein coding RNA 2331","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC105370698","uncharacterized LOC105370698","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC105371067","uncharacterized LOC105371067","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC105371640","uncharacterized LOC105371640","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC105371654","uncharacterized LOC105371654","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC105371954","uncharacterized LOC105371954","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC105372211","uncharacterized LOC105372211","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC105372738","uncharacterized LOC105372738","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC105374276","uncharacterized LOC105374276","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC105375118","uncharacterized LOC105375118","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC105375400","uncharacterized LOC105375400","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC105377297","uncharacterized LOC105377297","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"PDPN","podoplanin","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC107984221","uncharacterized LOC107984221","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC107984673","uncharacterized LOC107984673","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC112268062","uncharacterized LOC112268062","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC112268069","uncharacterized LOC112268069","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC124901169","uncharacterized LOC124901169","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC124901368","uncharacterized LOC124901368","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC124901904","uncharacterized LOC124901904","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC124903183","uncharacterized LOC124903183","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC124903195","uncharacterized LOC124903195","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC124903650","uncharacterized LOC124903650","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC124909355","uncharacterized LOC124909355","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LOC124909431","uncharacterized LOC124909431","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LINC02003","long intergenic non-protein coding RNA 2003","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"SPATA45","spermatogenesis associated 45","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"FOXF2","forkhead box F2","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"OR8D2","olfactory receptor family 8 subfamily D member 2","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LEMD1-AS1","LEMD1 antisense RNA 1","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"HLA-DOA","major histocompatibility complex, class II, DO alpha","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"IFITM4P","interferon induced transmembrane protein 4 pseudogene","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"ANKRD33","ankyrin repeat domain 33","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"SHISAL2A","shisa like 2A","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"C6orf58","chromosome 6 open reading frame 58","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"PADI6","peptidyl arginine deiminase 6","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"CFAP141","cilia and flagella associated protein 141","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LINC02902","long intergenic non-protein coding RNA 2902","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"LINC02595","long intergenic non-protein coding RNA 2595","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"HCG23","HLA complex group 23","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"PIGR","polymeric immunoglobulin receptor","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"CPVL","carboxypeptidase vitellogenic like","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"SNORA28","small nucleolar RNA, H/ACA box 28","Not significant",0.0454590395380681
0.18425,-4.32941666666667,0.201976491020138,0.848171010219122,0.900618700551986,-7.97040733210556,"SNORA16B","small nucleolar RNA, H/ACA box 16B","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LINC02475","long intergenic non-protein coding RNA 2475","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"MIR4722","microRNA 4722","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"RAI1-AS1","RAI1 antisense RNA 1","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LINC02141","long intergenic non-protein coding RNA 2141","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC101928002","uncharacterized LOC101928002","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC101929534","uncharacterized LOC101929534","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC102723529","uncharacterized LOC102723529","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC105371197","uncharacterized LOC105371197","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC105372316","uncharacterized LOC105372316","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC105372804","uncharacterized LOC105372804","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC105374927","uncharacterized LOC105374927","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC105379814","uncharacterized LOC105379814","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"SLC34A2","solute carrier family 34 member 2","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC107984578","uncharacterized LOC107984578","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC107985769","uncharacterized LOC107985769","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC107986263","uncharacterized LOC107986263","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC124901898","uncharacterized LOC124901898","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC124901950","uncharacterized LOC124901950","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"","","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC124902919","uncharacterized LOC124902919","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC124903152","uncharacterized LOC124903152","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC124903167","uncharacterized LOC124903167","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC124903308","uncharacterized LOC124903308","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC124903915","uncharacterized LOC124903915","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LOC124904620","uncharacterized LOC124904620","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"ADRA1B","adrenoceptor alpha 1B","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"WFDC5","WAP four-disulfide core domain 5","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"LINC00691","long intergenic non-protein coding RNA 691","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"TMEM74","transmembrane protein 74","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"FAM9B","family with sequence similarity 9 member B","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"MMD2","monocyte to macrophage differentiation associated 2","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"ATP1B4","ATPase Na+/K+ transporting family member beta 4","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"JCHAIN","joining chain of multimeric IgA and IgM","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"DMBT1L1","deleted in malignant brain tumors 1 like 1 (pseudogene)","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"BCAR4","breast cancer anti-estrogen resistance 4","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"MMP1","matrix metallopeptidase 1","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"NR2F1-AS1","NR2F1 antisense RNA 1","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"KU-MEL-3","uncharacterized LOC497048","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"ANKRD40CL","ANKRD40 C-terminal like","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"FAM228A","family with sequence similarity 228 member A","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"SPINK2","serine peptidase inhibitor Kazal type 2","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"SNORD9","small nucleolar RNA, C/D box 9","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"TXK","TXK tyrosine kinase","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"ZAN","zonadhesin","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"CACNA1A","calcium voltage-gated channel subunit alpha1 A","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"GALR3","galanin receptor 3","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"IL33","interleukin 33","Not significant",0.0454590395380681
0.184249999999999,-4.32941666666667,0.201976491020136,0.848171010219124,0.900618700551986,-7.97040733210556,"CHRDL1","chordin like 1","Not significant",0.0454590395380681
-0.0112999999999985,5.92206666666667,-0.201807900584996,0.848295688494379,0.900719621173734,-7.97044803156676,"DHX29","DExH-box helicase 29","Not significant",0.0454103765316214
-0.0997500000000011,-3.01,-0.201441250400384,0.848566856115686,0.900904112876345,-7.97053642931763,"LOC107985284","uncharacterized LOC107985284","Not significant",0.0453214304024529
-0.0771250000000001,-0.796916666666667,-0.201422656396967,0.848580608532118,0.900904112876345,-7.97054090803905,"LCTL","lactase like","Not significant",0.0453214304024529
-0.0147999999999993,4.71303333333333,-0.201341090837354,0.848640936427166,0.900904112876345,-7.97056054986141,"WDR3","WD repeat domain 3","Not significant",0.0453214304024529
0.196774999999999,-4.27691666666667,0.201326872731416,0.848651452609602,0.900904112876345,-7.97056397292631,"LOC124909343","uncharacterized LOC124909343","Not significant",0.0453214304024529
0.0125000000000011,5.92303333333333,0.20130004677776,0.848671294072256,0.900904112876345,-7.97057043073278,"LRRC47","leucine rich repeat containing 47","Not significant",0.0453214304024529
-0.221300000000001,-3.80733333333333,-0.201292429199313,0.848676928337024,0.900904112876345,-7.97057226435666,"CFAP418-AS1","CFAP418 antisense RNA 1","Not significant",0.0453214304024529
-0.221300000000001,-3.80733333333333,-0.201292429199313,0.848676928337024,0.900904112876345,-7.97057226435666,"LOC124902525","uncharacterized LOC124902525","Not significant",0.0453214304024529
-0.0156749999999999,4.36765,-0.201179994627028,0.848760090632704,0.900960926018594,-7.97059932049596,"PTPDC1","protein tyrosine phosphatase domain containing 1","Not significant",0.0452940436296881
-0.103550000000001,-2.65303333333333,-0.201099945495992,0.848819300390738,0.900974368807652,-7.97061857437696,"AGBL4","AGBL carboxypeptidase 4","Not significant",0.0452875637864595
-0.0379749999999999,2.23263333333333,-0.20108272107258,0.848832040889883,0.900974368807652,-7.97062271631001,"IL17D","interleukin 17D","Not significant",0.0452875637864595
-0.0212749999999993,4.20396666666667,-0.200651085809871,0.849151328536286,0.90128179492708,-7.97072639712089,"KBTBD6","kelch repeat and BTB domain containing 6","Not significant",0.0451394011986519
-0.042875,-0.945683333333333,-0.200562651892915,0.849216748636198,0.901319756191242,-7.97074761231817,"LOC124902482","uncharacterized LOC124902482","Not significant",0.0451211094496585
-0.385125,-3.8749,-0.200273455923852,0.849430694680154,0.901515347933117,-7.97081692588578,"PGBD3","piggyBac transposable element derived 3","Not significant",0.0450268751912498
0.0347000000000004,1.11913333333333,0.200211842959555,0.849476277627336,0.901532245616302,-7.9708316803738,"LOC124904917","uncharacterized LOC124904917","Not significant",0.0450187350061648
0.018250000000001,4.83386666666667,0.200125661278728,0.849540038308772,0.901568433113017,-7.97085231085427,"NUF2","NUF2 component of NDC80 kinetochore complex","Not significant",0.045001302779196
-0.239725,-2.85121666666667,-0.199999055078123,0.849633709067129,0.901636358834758,-7.97088260245785,"TPTE2","transmembrane phosphoinositide 3-phosphatase and tensin homolog 2","Not significant",0.0449685835159407
-0.198450000000001,-3.16425,-0.199917343934406,0.849694165313946,0.901652939223336,-7.97090214252873,"PTGDR2","prostaglandin D2 receptor 2","Not significant",0.0449605972529768
0.1116,-1.75305,0.199897747909665,0.849708664149964,0.901652939223336,-7.97090682747489,"MICALL2-DT","MICALL2 divergent transcript","Not significant",0.0449605972529768
0.183549999999999,-3.53743333333333,0.199722046380925,0.8498386663932,0.901727925514223,-7.97094881337426,"LOC105375169","uncharacterized LOC105375169","Not significant",0.0449244804980457
0.183549999999999,-3.53743333333333,0.199722046380925,0.8498386663932,0.901727925514223,-7.97094881337426,"DIRAS3","DIRAS family GTPase 3","Not significant",0.0449244804980457
-0.169900000000001,-2.58701666666667,-0.199536096278788,0.849976257544936,0.901842434260308,-7.97099320873458,"LOC124900791","uncharacterized LOC124900791","Not significant",0.0448693337538653
-0.14955,-2.13545,-0.199364709856795,0.850103077920615,0.901914648610177,-7.97103409101178,"NUDT16L2P","nudix hydrolase 16 like 2, pseudogene","Not significant",0.0448345593444094
0.00992500000000174,5.40076666666667,0.199363913847786,0.850103666953489,0.901914648610177,-7.97103428081004,"ST3GAL4","ST3 beta-galactoside alpha-2,3-sialyltransferase 4","Not significant",0.0448345593444094
0.012525000000001,6.19655,0.19908940976159,0.850306801892402,0.902098674882812,-7.97109968837614,"LSM3","LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated","Not significant",0.0447459551262844
0.0923000000000012,2.84203333333333,0.198936889337119,0.85041967381648,0.902186930749671,-7.97113599192601,"CTAGE4","CTAGE family member 4","Not significant",0.0447034684646563
0.0118500000000008,6.91465,0.198885332535093,0.850457829079503,0.902195918363841,-7.9711482575023,"SMPD4","sphingomyelin phosphodiesterase 4","Not significant",0.0446991420311155
0.1786,-2.11373333333333,0.198302574110882,0.850889139364206,0.902607754033959,-7.97128668066982,"GPR63","G protein-coupled receptor 63","Not significant",0.0445009399055071
0.181050000000001,-4.32835,0.198280549868305,0.850905441084919,0.902607754033959,-7.97129190427265,"LPA","lipoprotein(a)","Not significant",0.0445009399055071
0.05335,0.277416666666667,0.1979623593328,0.851140966217054,0.902819183970356,-7.97136730746302,"GLIPR1-AS1","GLIPR1 antisense RNA 1","Not significant",0.0443992211893707
0.0403250000000001,-0.301016666666667,0.19793101565461,0.851164167818337,0.902819183970356,-7.97137472868363,"LOC124907758","uncharacterized LOC124907758","Not significant",0.0443992211893707
-0.0909750000000003,-1.377,-0.197769513688818,0.851283719512708,0.902838063114605,-7.97141294906374,"TMEM269","transmembrane protein 269","Not significant",0.0443901396118078
0.180499999999999,-3.53946666666667,0.197683450147608,0.851347429844595,0.902838063114605,-7.97143330396408,"IL19","interleukin 19","Not significant",0.0443901396118078
0.0781999999999998,-4.99431666666667,0.197626082490804,0.851389898170389,0.902838063114605,-7.97144686715473,"PRR20A","proline rich 20A","Not significant",0.0443901396118078
0.0781999999999998,-4.99431666666667,0.197626082490804,0.851389898170389,0.902838063114605,-7.97144686715473,"PRR20B","proline rich 20B","Not significant",0.0443901396118078
0.0781999999999998,-4.99431666666667,0.197626082490804,0.851389898170389,0.902838063114605,-7.97144686715473,"PRR20C","proline rich 20C","Not significant",0.0443901396118078
0.0781999999999998,-4.99431666666667,0.197626082490804,0.851389898170389,0.902838063114605,-7.97144686715473,"PRR20D","proline rich 20D","Not significant",0.0443901396118078
0.0781999999999998,-4.99431666666667,0.197626082490804,0.851389898170389,0.902838063114605,-7.97144686715473,"PRR20E","proline rich 20E","Not significant",0.0443901396118078
-0.107575000000001,-2.65571666666667,-0.197561944853592,0.851437378883151,0.902856912876339,-7.97146202635703,"LOC124902054","uncharacterized LOC124902054","Not significant",0.0443810723577971
0.0130500000000007,2.79065,0.197369333567922,0.851579972206301,0.902947713442771,-7.97150752174846,"ZNF235","zinc finger protein 235","Not significant",0.0443373974392442
-0.011524999999998,5.83036666666667,-0.197366021347488,0.851582424354709,0.902947713442771,-7.97150830372344,"PATL1","PAT1 homolog 1, processing body mRNA decay factor","Not significant",0.0443373974392442
0.0105250000000003,5.85336666666667,0.196590507800234,0.852156615946724,0.903499222949676,-7.97169103757286,"ATP6V0A1","ATPase H+ transporting V0 subunit a1","Not significant",0.0440722166158476
0.0131249999999987,4.37885,0.19658066898259,0.852163901298938,0.903499222949676,-7.97169335134038,"C1D","C1D nuclear receptor corepressor","Not significant",0.0440722166158476
-0.237375000000001,-2.74225,-0.196543074198999,0.8521917392749,0.903499222949676,-7.97170219135194,"LOC124903872","uncharacterized LOC124903872","Not significant",0.0440722166158476
-0.104925,-1.83955,-0.196484802094378,0.852234888765192,0.903513453874542,-7.97171589012628,"LOC124902676","uncharacterized LOC124902676","Not significant",0.0440653761412664
0.0319250000000001,0.494933333333333,0.196142872528256,0.85248809363906,0.903750370354572,-7.97179619136386,"DGLUCY","D-glutamate cyclase","Not significant",0.0439515117246173
-0.0394249999999996,2.31776666666667,-0.195775277745958,0.852760326743347,0.904007442050758,-7.97188236647008,"NECTIN3","nectin cell adhesion molecule 3","Not significant",0.0438279942721206
0.0222750000000009,3.3707,0.195688822248456,0.852824357309314,0.904043788925059,-7.97190261108952,"LOC101929774","uncharacterized LOC101929774","Not significant",0.0438105332105364
0.00957499999999989,5.34653333333333,0.19532791621139,0.853091665108763,0.904295611527072,-7.97198702662449,"DOCK5","dedicator of cytokinesis 5","Not significant",0.0436895767494291
